api,num
CoGetActivationState,1025
CoGetApartmentID,1026
CoGetApartmentType,1027
CoGetCallContext,1028
CoGetCallState,1029
CoGetCallerTID,1030
CoGetCancelObject,1031
CoGetClassObject,1032
CoGetClassObjectFromURL,1033
CoGetClassVersion,1034
CoGetComCatalog,1035
CoGetContextToken,1036
CoGetCurrentLogicalThreadId,1037
CoGetCurrentProcess,1038
CoGetDefaultContext,1039
CoGetInstanceFromFile,1040
CoGetInstanceFromIStorage,1041
CoGetInterceptor,1042
CoGetInterceptorFromTypeInfo,1043
CoGetInterfaceAndReleaseStream,1044
CoGetMalloc,1045
CoGetMarshalSizeMax,1046
CoGetObject,1047
CoGetObjectContext,1048
CoGetPSClsid,1049
CoGetProcessIdentifier,1050
CoGetStandardMarshal,1051
CoGetStdMarshalEx,1052
CoGetSystemSecurityPermissions,1053
CoGetTreatAsClass,1054
CoImpersonateClient,1055
CoIncrementMTAUsage,1056
CoInitialize,1057
CoInitializeEx,1058
CoInitializeSecurity,1059
CoInitializeWOW,1060
CoInstall,1061
CoInternetCombineUrl,1062
CoInternetCombineUrlEx,1063
CoInternetCreateSecurityManager,1064
CoInternetCreateZoneManager,1065
CoInternetGetSession,1066
CoInternetParseUrl,1067
CoInternetQueryInfo,1068
CoInternetSetFeatureEnabled,1069
CoInvalidateRemoteMachineBindings,1070
CoIsHandlerConnected,1071
CoIsOle1Class,1072
CoLeaveServiceDomain,1073
CoLoadLibrary,1074
CoLoadServices,1075
CoLockObjectExternal,1076
CoMarshalHresult,1077
CoMarshalInterThreadInterfaceInStream,1078
CoMarshalInterface,1079
CoPopServiceDomain,1080
CoPushServiceDomain,1081
CoQueryAuthenticationServices,1082
CoQueryClientBlanket,1083
CoQueryProxyBlanket,1084
CoQueryReleaseObject,1085
CoReactivateObject,1086
CoRegCleanup,1087
CoRegisterChannelHook,1088
CoRegisterClassObject,1089
CoRegisterInitializeSpy,1090
CoRegisterMallocSpy,1091
CoRegisterMessageFilter,1092
CoRegisterPSClsid,1093
CoRegisterSurrogate,1094
CoRegisterSurrogateEx,1095
CoReleaseMarshalData,1096
CoReleaseServerProcess,1097
CoResumeClassObjects,1098
CoRetireServer,1099
CoRevertToSelf,1100
CoRevokeClassObject,1101
CoRevokeInitializeSpy,1102
CoRevokeMallocSpy,1103
CoSetCancelObject,1104
CoSetProxyBlanket,1105
CoSetState,1106
CoSuspendClassObjects,1107
CoSwitchCallContext,1108
CoTaskMemAlloc,1109
CoTaskMemFree,1110
CoTaskMemRealloc,1111
CoTestCancel,1112
CoTreatAsClass,1113
CoUninitialize,1114
CoUnloadingWOW,1115
CoUnmarshalHresult,1116
CoUnmarshalInterface,1117
CoWaitForMultipleHandles,1118
ColorAdjustLuma,1119
ColorCorrectPalette,1120
ColorHLSToRGB,1121
ColorMatchToTarget,1122
ColorRGBToHLS,1123
ComPlusMigrate,1124
CombineRgn,1125
CombineTransform,1126
CommConfigDialogA,1127
CommConfigDialogW,1128
CommDlgExtendedError,1129
CommGetRqID,1130
CommRq,1131
CommandLine,1132
CommandLineToArgvW,1133
CommitComplete,1134
CommitEnlistment,1135
CommitSpoolData,1136
CommitTransaction,1137
CommitUrlCacheEntryA,1138
CommitUrlCacheEntryW,1139
CompactVirtualDisk,1140
CompareFileTime,1141
CompareSecurityIds,1142
CompareStringA,1143
CompareStringEx,1144
CompareStringOrdinal,1145
CompareStringW,1146
CompatFlagsFromClsid,1147
CompileSchemaToWMI,1148
CompleteAuthToken,1149
Component,1150
ComposeFileName,1151
ComputeAccessTokenFromCodeAuthzLevel,1152
ConfigurePortA,1153
ConfigurePortW,1154
ConnectNamedPipe,1155
ConnectToPrinterDlg,1156
ConnectionClose,1157
ConnectionError,1158
ConnectionRead,1159
ConnectionVer,1160
ConnectionWrite,1161
ConsoleControl,1162
ConsoleMenuControl,1163
ConstructPartialMsgVW,1164
ConstructPrinterFriendlyName,1165
ContinueDebugEvent,1166
ControlService,1167
ControlServiceExW,1168
ControlTraceA,1169
ControlTraceW,1170
ConvertAccessToSecurityDescriptorA,1171
ConvertAnsiDevModeToUnicodeDevmode,1172
ConvertDefaultLocale,1173
ConvertFAT,1174
ConvertFiberToThread,1175
ConvertGuidToStringW,1176
ConvertINetReset,1177
ConvertIndexToColorName,1178
ConvertInterfaceAliasToLuid,1179
ConvertInterfaceGuidToLuid,1180
ConvertInterfaceIndexToLuid,1181
ConvertInterfaceLuidToAlias,1182
ConvertInterfaceLuidToGuid,1183
ConvertInterfaceLuidToIndex,1184
ConvertInterfaceLuidToNameW,1185
ConvertInterfaceNameToLuidW,1186
ConvertInterfacePhysicalAddressToLuid,1187
ConvertIpv4MaskToLength,1188
ConvertLengthToIpv4Mask,1189
ConvertSDToStringSDRootDomainA,1190
ConvertSDToStringSDRootDomainW,1191
ConvertSecurityDescriptorToAccessA,1192
ConvertSecurityDescriptorToAccessNamedA,1193
ConvertSecurityDescriptorToAccessNamedW,1194
ConvertSecurityDescriptorToAccessW,1195
ConvertSecurityDescriptorToSecDes,1196
ConvertSecurityDescriptorToStringSecurityDescriptorA,1197
ConvertSecurityDescriptorToStringSecurityDescriptorW,1198
ConvertSidToString,1199
ConvertSidToStringSidA,1200
ConvertSidToStringSidW,1201
ConvertSidToU2Trustee,1202
ConvertStringSDToSDDomainW,1203
ConvertStringSDToSDRootDomainW,1204
ConvertStringSecurityDescriptorToSecurityDescriptorA,1205
ConvertStringSecurityDescriptorToSecurityDescriptorW,1206
ConvertStringSidToSidA,1207
ConvertStringSidToSidW,1208
ConvertStringToGuidW,1209
ConvertStringToInterfacePhysicalAddress,1210
ConvertThreadToFiber,1211
ConvertToAutoInheritPrivateObjectSecurity,1212
ConvertU2TrusteeToSid,1213
ConvertUnicodeDevModeToAnsiDevmode,1214
CopyAcceleratorTableA,1215
CopyAcceleratorTableW,1216
CopyBindInfo,1217
CopyBlob,1218
CopyCStringToBuffer,1219
CopyClientScriptFiles,1220
CopyDB3,1221
CopyDataMem,1222
CopyEnhMetaFileA,1223
CopyEnhMetaFileW,1224
CopyFile2,1225
CopyFileA,1226
CopyFileExA,1227
CopyFileExW,1228
CopyFileW,1229
CopyIcon,1230
CopyImage,1231
CopyLZFile,1232
CopyMetaFileA,1233
CopyMetaFileW,1234
CopyRect,1235
CopySid,1236
CopyString,1237
CorBindToCurrentRuntime,1238
CorBindToRuntimeEx,1239
CorGetSvc,1240
CoreUIClientCreate,1241
CoreUICreate,1242
CoreUIFactoryCreate,1243
CountClipboardFormats,1244
CountDB3,1245
CountDynamicStruct,1246
CountryRunOnce,1247
CoverageRegisterBinaryEx,1248
CrackName,1249
CreateASObject,1250
CreateAcceleratorTableA,1251
CreateAcceleratorTableW,1252
CreateActCtxA,1253
CreateActCtxW,1254
CreateAction,1255
CreateAntiMoniker,1256
CreateAssemblyEnum,1257
CreateAssemblyNameObject,1258
CreateAsyncBindCtx,1259
CreateAsyncBindCtxEx,1260
CreateBatteryData,1261
CreateBindCtx,1262
CreateBitmap,1263
CreateBitmapIndirect,1264
CreateBoundaryDescriptorW,1265
CreateBrushIndirect,1266
CreateCaret,1267
CreateClassMoniker,1268
CreateClusterResource,1269
CreateCodeAuthzLevel,1270
CreateCollectionModelInstance,1271
CreateColorSpaceA,1272
CreateColorSpaceW,1273
CreateColorTransformA,1274
CreateColorTransformW,1275
CreateCompatibleBitmap,1276
CreateCompatibleDC,1277
CreateCompilerFactory,1278
CreateConsoleScreenBuffer,1279
CreateCoreWebViewHostProcess,1280
CreateCoreWebViewOOP,1281
CreateCursor,1282
CreateDCA,1283
CreateDCI,1284
CreateDCW,1285
CreateDDrawSurfaceOnDIB,1286
CreateDIBPatternBrush,1287
CreateDIBPatternBrushPt,1288
CreateDIBSection,1289
CreateDIBitmap,1290
CreateDXGIFactory,1291
CreateDXGIFactory1,1292
CreateDXGIFactory2,1293
CreateDataAdviseHolder,1294
CreateDataCache,1295
CreateDataContent,1296
CreateDesktopA,1297
CreateDesktopW,1298
CreateDialogIndirectParamA,1299
CreateDialogIndirectParamW,1300
CreateDialogParamA,1301
CreateDialogParamW,1302
CreateDirectoryA,1303
CreateDirectoryExA,1304
CreateDirectoryExW,1305
CreateDirectoryW,1306
CreateDiscardableBitmap,1307
CreateDispTypeInfo,1308
CreateEllipticRgn,1309
CreateEllipticRgnIndirect,1310
CreateEmptyDesc,1311
CreateEnclave,1312
CreateEnhMetaFileA,1313
CreateEnhMetaFileW,1314
CreateEnvironmentBlock,1315
CreateErrorInfo,1316
CreateEventA,1317
CreateEventExW,1318
CreateEventI,1319
CreateEventW,1320
CreateFiber,1321
CreateFiberEx,1322
CreateFile2,1323
CreateFileA,1324
CreateFileMappingA,1325
CreateFileMappingW,1326
CreateFileMoniker,1327
CreateFileW,1328
CreateFontA,1329
CreateFontIndirectA,1330
CreateFontIndirectExA,1331
CreateFontIndirectExW,1332
CreateFontIndirectW,1333
CreateFontPackage,1334
CreateFontW,1335
CreateGPOLink,1336
CreateGenericComposite,1337
CreateHalftonePalette,1338
CreateHardLinkA,1339
CreateHardLinkW,1340
CreateHatchBrush,1341
CreateHookProc,1342
CreateICA,1343
CreateICW,1344
CreateILockBytesOnHGlobal,1345
CreateIMAPTransport,1346
CreateIRegManInstance,1347
CreateIcon,1348
CreateIconFromResource,1349
CreateIconFromResourceEx,1350
CreateIconIndirect,1351
CreateIoCompletionPort,1352
CreateIpForwardEntry,1353
CreateIpNetEntry,1354
CreateItemMoniker,1355
CreateJobObjectA,1356
CreateJobObjectW,1357
CreateJobSet,1358
CreateMDIWindowA,1359
CreateMDIWindowW,1360
CreateMailslotA,1361
CreateMailslotW,1362
CreateMappedBitmap,1363
CreateMemoryResourceNotification,1364
CreateMenu,1365
CreateMetaFileA,1366
CreateMetaFileW,1367
CreateMultiProfileTransform,1368
CreateMutexA,1369
CreateMutexExW,1370
CreateMutexW,1371
CreateNamedPipeA,1372
CreateNamedPipeW,1373
CreateNlsSecurityDescriptor,1374
CreateObjrefMoniker,1375
CreateOleAdviseHolder,1376
CreateOverStructPool,1377
CreatePalette,1378
CreatePatternBrush,1379
CreatePen,1380
CreatePenIndirect,1381
CreatePipe,1382
CreatePointerMoniker,1383
CreatePolyPolygonRgn,1384
CreatePolygonRgn,1385
CreatePopupMenu,1386
CreatePrimaryHDC,1387
CreatePrinterIC,1388
CreatePrivateNamespaceW,1389
CreatePrivateObjectSecurity,1390
CreatePrivateObjectSecurityEx,1391
CreatePrivateObjectSecurityWithMultipleInheritance,1392
CreateProcessA,1393
CreateProcessAsUserA,1394
CreateProcessAsUserW,1395
CreateProcessInternalA,1396
CreateProcessInternalW,1397
CreateProcessInternalWSecure,1398
CreateProcessW,1399
CreateProcessWithLogonW,1400
CreateProcessWithTokenW,1401
CreateProfileFromLogColorSpaceW,1402
CreatePropertyModelFactoryInstance,1403
CreatePropertySheetPage,1404
CreatePropertySheetPageA,1405
CreatePropertySheetPageW,1406
CreateProvHost,1407
CreateProxyArpEntry,1408
CreateRectRgn,1409
CreateRectRgnIndirect,1410
CreateRegisterParameter,1411
CreateRemoteThread,1412
CreateRestrictedToken,1413
CreateRoundRectRgn,1414
CreateScalableFontResourceA,1415
CreateScalableFontResourceW,1416
CreateSemaphoreA,1417
CreateSemaphoreExW,1418
CreateSemaphoreW,1419
CreateServiceA,1420
CreateServiceW,1421
CreateSimpleProcess,1422
CreateSocketHandle,1423
CreateSolidBrush,1424
CreateSortedAddressPairs,1425
CreateStatusWindow,1426
CreateStatusWindowA,1427
CreateStatusWindowW,1428
CreateStdAccessibleObject,1429
CreateStdAccessibleProxyA,1430
CreateStdAccessibleProxyW,1431
CreateStdDispatch,1432
CreateStdProgressIndicator,1433
CreateStreamOnHGlobal,1434
CreateSymbolicLinkW,1435
CreateSystemThreads,1436
CreateTPSrv,1437
CreateTapePartition,1438
CreateThread,1439
CreateThreadpool,1440
CreateThreadpoolCleanupGroup,1441
CreateThreadpoolIo,1442
CreateThreadpoolTimer,1443
CreateThreadpoolWait,1444
CreateThreadpoolWork,1445
CreateTimerQueue,1446
CreateTimerQueueTimer,1447
CreateToolbar,1448
CreateToolbarEx,1449
CreateToolhelp32Snapshot,1450
CreateTraceInstanceId,1451
CreateTransaction,1452
CreateTypeLib,1453
CreateTypeLib2,1454
CreateURLMoniker,1455
CreateURLMonikerEx,1456
CreateUpDownControl,1457
CreateUri,1458
CreateUrlCacheContainerA,1459
CreateUrlCacheEntryA,1460
CreateUrlCacheEntryW,1461
CreateUrlCacheGroup,1462
CreateVProfile,1463
CreateVirtualBuffer,1464
CreateVirtualDisk,1465
CreateWaitableTimerA,1466
CreateWaitableTimerExW,1467
CreateWaitableTimerW,1468
CreateWebViewControlAcceleratorKeyPressedEventArgs,1469
CreateWebViewControlMoveFocusRequestedEventArgs,1470
CreateWellKnownSid,1471
CreateWindowExA,1472
CreateWindowExI,1473
CreateWindowExW,1474
CreateWindowInBand,1475
CreateWindowStationA,1476
CreateWindowStationW,1477
CreateXmlReader,1478
CreateXmlReaderInputWithEncodingCodePage,1479
CreateXmlReaderInputWithEncodingName,1480
CreateXmlWriter,1481
CreateXmlWriterOutputWithEncodingName,1482
CreateXppObject,1483
CredBackupCredentials,1484
CredDeleteA,1485
CredDeleteW,1486
CredEnumerateA,1487
CredEnumerateW,1488
CredFree,1489
CredGetSessionTypes,1490
CredGetTargetInfoA,1491
CredGetTargetInfoW,1492
CredIsMarshaledCredentialW,1493
CredMarshalCredentialA,1494
CredMarshalCredentialW,1495
CredMarshalTargetInfo,1496
CredPackAuthenticationBufferW,1497
CredProfileLoaded,1498
CredReadA,1499
CredReadDomainCredentialsA,1500
CredReadDomainCredentialsW,1501
CredReadW,1502
CredRenameA,1503
CredRenameW,1504
CredRestoreCredentials,1505
CredUICmdLinePromptForCredentialsW,1506
CredUIParseUserNameW,1507
CredUIPromptForCredentialsW,1508
CredUIPromptForWindowsCredentialsW,1509
CredUnPackAuthenticationBufferW,1510
CredUnmarshalCredentialA,1511
CredUnmarshalCredentialW,1512
CredUnmarshalTargetInfo,1513
CredWriteA,1514
CredWriteDomainCredentialsA,1515
CredWriteW,1516
CredpConvertCredential,1517
CredpConvertTargetInfo,1518
CredpDecodeCredential,1519
CredpEncodeCredential,1520
CredpEncodeSecret,1521
CryptAcquireCertificatePrivateKey,1522
CryptAcquireContextA,1523
CryptAcquireContextW,1524
CryptBinaryToStringA,1525
CryptBinaryToStringW,1526
CryptCATAdminAcquireContext,1527
CryptCATAdminAddCatalog,1528
CryptCATAdminCalcHashFromFileHandle,1529
CryptCATAdminEnumCatalogFromHash,1530
CryptCATAdminReleaseCatalogContext,1531
CryptCATAdminReleaseContext,1532
CryptCATCatalogInfoFromContext,1533
CryptCATClose,1534
CryptCloseAsyncHandle,1535
CryptContextAddRef,1536
CryptCreateHash,1537
CryptDataMem,1538
CryptDecodeMessage,1539
CryptDecodeObject,1540
CryptDecodeObjectEx,1541
CryptDecrypt,1542
CryptDecryptAndVerifyMessageSignature,1543
CryptDecryptMessage,1544
CryptDeriveKey,1545
CryptDestroyHash,1546
CryptDestroyKey,1547
CryptDuplicateHash,1548
CryptDuplicateKey,1549
CryptEncodeObject,1550
CryptEncodeObjectEx,1551
CryptEncrypt,1552
CryptEncryptMessage,1553
CryptEnumOIDInfo,1554
CryptEnumProviderTypesA,1555
CryptEnumProviderTypesW,1556
CryptEnumProvidersA,1557
CryptEnumProvidersW,1558
CryptExportKey,1559
CryptExportPublicKeyInfo,1560
CryptFindCertificateKeyProvInfo,1561
CryptFindOIDInfo,1562
CryptGenKey,1563
CryptGenRandom,1564
CryptGetDefaultOIDDllList,1565
CryptGetDefaultOIDFunctionAddress,1566
CryptGetDefaultProviderA,1567
CryptGetDefaultProviderW,1568
CryptGetHashParam,1569
CryptGetKeyIdentifierProperty,1570
CryptGetKeyParam,1571
CryptGetMessageCertificates,1572
CryptGetOIDFunctionAddress,1573
CryptGetOIDFunctionValue,1574
CryptGetProvParam,1575
CryptGetUserKey,1576
CryptHashCertificate,1577
CryptHashCertificate2,1578
CryptHashData,1579
CryptHashMessage,1580
CryptHashPublicKeyInfo,1581
CryptHashSessionKey,1582
CryptHashToBeSigned,1583
CryptImportKey,1584
CryptImportPublicKeyInfo,1585
CryptImportPublicKeyInfoEx2,1586
CryptMemAlloc,1587
CryptMemFree,1588
CryptMemRealloc,1589
CryptMsgCalculateEncodedLength,1590
CryptMsgClose,1591
CryptMsgControl,1592
CryptMsgDuplicate,1593
CryptMsgGetParam,1594
CryptMsgOpenToDecode,1595
CryptMsgOpenToEncode,1596
CryptMsgSignCTL,1597
CryptMsgUpdate,1598
CryptProtectData,1599
CryptProtectMemory,1600
CryptQueryObject,1601
CryptRegisterDefaultOIDFunction,1602
CryptRegisterOIDInfo,1603
CryptReleaseContext,1604
CryptSIPGetSignedDataMsg,1605
CryptSIPLoad,1606
CryptSIPRetrieveSubjectGuidForCatalogFile,1607
CryptSetAsyncParam,1608
CryptSetHashParam,1609
CryptSetKeyParam,1610
CryptSetProvParam,1611
CryptSetProviderA,1612
CryptSetProviderExA,1613
CryptSetProviderExW,1614
CryptSetProviderW,1615
CryptSignAndEncodeCertificate,1616
CryptSignAndEncryptMessage,1617
CryptSignHashA,1618
CryptSignHashW,1619
CryptSignMessage,1620
CryptSignMessageWithKey,1621
CryptStringToBinaryA,1622
CryptStringToBinaryW,1623
CryptUIDlgCertMgr,1624
CryptUIDlgFreeCAContext,1625
CryptUIDlgSelectCA,1626
CryptUIDlgSelectCertificateW,1627
CryptUIDlgSelectStoreA,1628
CryptUIDlgViewCRLA,1629
CryptUIDlgViewContext,1630
CryptUIStartCertMgr,1631
CryptUIWizBuildCTL,1632
CryptUIWizDigitalSign,1633
CryptUIWizExport,1634
CryptUIWizImport,1635
CryptUnprotectData,1636
CryptUnprotectMemory,1637
CryptUnregisterDefaultOIDFunction,1638
CryptUnregisterOIDInfo,1639
CryptUpdateProtectedState,1640
CryptVerifyCertificateSignature,1641
CryptVerifyDetachedMessageSignature,1642
CryptVerifyMessageHash,1643
CryptVerifyMessageSignature,1644
CryptVerifyMessageSignatureWithKey,1645
CryptVerifySignatureA,1646
CryptVerifySignatureW,1647
CryptXmlClose,1648
CryptXmlGetDocContext,1649
CryptXmlGetReference,1650
CryptXmlGetSignature,1651
CryptXmlGetStatus,1652
CryptXmlOpenToDecode,1653
CryptXmlVerifySignature,1654
CsrClientCallServer,1655
CsrServerInitialization,1656
CsrUnhandledExceptionFilter,1657
Ctl3dCtlColor,1658
Ctl3dEnabled,1659
Ctl3dGetVer,1660
Ctl3dRegister,1661
Ctl3dUnregister,1662
CtrlSysModPR,1663
CurrentIP,1664
CursorLibLockDbc,1665
CursorLibLockDesc,1666
CursorLibLockStmt,1667
CursorLibTransact,1668
D3D11CreateDevice,1669
D3D11CreateDeviceAndSwapChain,1670
D3DCompile,1671
D3DKMTCheckExclusiveOwnership,1672
D3DKMTCheckVidPnExclusiveOwnership,1673
D3DKMTCloseAdapter,1674
D3DKMTCreateDevice,1675
D3DKMTDestroyDevice,1676
D3DKMTEscape,1677
D3DKMTGetProcessSchedulingPriorityClass,1678
D3DKMTOpenAdapterFromDeviceName,1679
D3DKMTOpenAdapterFromGdiDisplayName,1680
D3DKMTSetProcessSchedulingPriorityClass,1681
D3DXCompileShader,1682
D3DXCreateFontIndirectA,1683
D3DXFloat16To32Array,1684
D3DXGetImageInfoFromFileW,1685
D3DXGetImageInfoFromResourceA,1686
D3DXGetImageInfoFromResourceW,1687
D3DXGetShaderConstantTable,1688
D3DXLoadSurfaceFromFileW,1689
D3DXLoadSurfaceFromMemory,1690
D3DXLoadSurfaceFromResourceA,1691
D3DXLoadSurfaceFromResourceW,1692
D3DXLoadSurfaceFromSurface,1693
D3DXMatrixShadow,1694
DBCheckQuery2,1695
DBClose,1696
DBCreateVars2,1697
DBDatabase,1698
DBDefQuery9,1699
DBDefQueryCField9,1700
DBDefQueryCond4,1701
DBDefQueryField7,1702
DBDefQueryOrder5,1703
DBDefQueryRelation8,1704
DBDefQueryTable5,1705
DBDefineStructs,1706
DBGetQueryData8,1707
DBRemoveVars,1708
DBToAmpFactor,1709
DBXAccess,1710
DCHBASHostInfoEx,1711
DCHBASSMBIOSCommand,1712
DDGetAttachedSurfaceLcl,1713
DDInternalUnlock,1714
DDMGetPhonebookInfo,1715
DDMIndirect,1716
DEVICECAPABILITIES,1717
DEVICEMODE,1718
DGAlert,1719
DGDisableItem,1720
DGEnableItem,1721
DGGetCheckedRadio,1722
DGGetItemValDouble,1723
DGGetItemValLong,1724
DGModalDialog,1725
DGResAlert,1726
DGSetFocus,1727
DGSetItemText,1728
DGSetItemValDouble,1729
DGSetItemValLong,1730
DIBToJPEG,1731
DIFXAPISetLogCallbackW,1732
DMORegister,1733
DMOUnregister,1734
DOS,1735
DPtoLP,1736
DSCreateISecurityInfoObject,1737
DSoundHelp,1738
DWriteCreateFactory,1739
DXVA2CreateDirect3DDeviceManager9,1740
DXVA2CreateVideoService,1741
DafCloseAssociationContext,1742
DafCreateAssociationContext,1743
DafSelectCeremony,1744
DafStartDeviceStatusNotification,1745
DafStartFinalize,1746
DafStartRemoveAssociation,1747
DafStartWriteCeremonyData,1748
DavGetServerPortAndPhysicalName,1749
DavRemoveDummyShareFromFileName,1750
DavRemoveDummyShareFromFileNameEx,1751
DbgBreakPoint,1752
DbgBreakPointWithStatus,1753
DbgHelpCreateUserDump,1754
DbgPrint,1755
DbgPrintEx,1756
DbgPrompt,1757
DbgUserBreakPoint,1758
DccwCreateDisplayProfileAssociationList,1759
DccwGetDisplayProfileAssociationList,1760
DccwGetGamutSize,1761
DccwReleaseDisplayProfileAssociationList,1762
DccwSetDisplayProfileAssociationList,1763
DcomChannelSetHResult,1764
DdeAbandonTransaction,1765
DdeAccessData,1766
DdeAddData,1767
DdeClientTransaction,1768
DdeCmpStringHandles,1769
DdeConnect,1770
DdeConnectList,1771
DdeCreateDataHandle,1772
DdeCreateStringHandleA,1773
DdeCreateStringHandleW,1774
DdeDisconnect,1775
DdeDisconnectList,1776
DdeEnableCallback,1777
DdeFreeDataHandle,1778
DdeFreeStringHandle,1779
DdeGetData,1780
DdeGetLastError,1781
DdeGetQualityOfService,1782
DdeImpersonateClient,1783
DdeInitializeA,1784
DdeInitializeW,1785
DdeKeepStringHandle,1786
DdeNameService,1787
DdePostAdvise,1788
DdeQueryConvInfo,1789
DdeQueryNextServer,1790
DdeQueryStringA,1791
DdeQueryStringW,1792
DdeReconnect,1793
DdeSetQualityOfService,1794
DdeSetUserHandle,1795
DdeUnaccessData,1796
DdeUninitialize,1797
DeactivateActCtx,1798
DebugActiveProcess,1799
DebugActiveProcessStop,1800
DebugBreak,1801
DebugBreakProcess,1802
DebugCreate,1803
DebugSetMute,1804
DebugSetProcessKillOnExit,1805
DebugTrace,1806
DecodePointer,1807
DecodeRecipientID,1808
DecodeSystemPointer,1809
DecryptData,1810
DecryptFileA,1811
DecryptFileW,1812
DecryptMessage,1813
DefContextMenuShortCut,1814
DefDlgProcA,1815
DefDlgProcW,1816
DefDriverProc,1817
DefFrameProcA,1818
DefFrameProcW,1819
DefFuncKey3,1820
DefMDIChildProcA,1821
DefMDIChildProcW,1822
DefVidWaitMsg3,1823
DefWindowProcA,1824
DefWindowProcI,1825
DefWindowProcW,1826
DeferWindowPos,1827
DefineAdvGrid13,1828
DefineAdvGridCallConditions,1829
DefineAdvGridEnd,1830
DefineButtonGrid5,1831
DefineButtonIvt,1832
DefineCellGrid15,1833
DefineComboOptions,1834
DefineComboOptionsArray,1835
DefineContextMenu,1836
DefineContextMenuItem2,1837
DefineDosDeviceA,1838
DefineDosDeviceW,1839
DefineDynamicStruct5,1840
DefineEdit11,1841
DefineFormat,1842
DefineGrid27,1843
DefineGroupBox3,1844
DefineImageGrid9,1845
DefineLabel3,1846
DefinePos4,1847
DefineRadioButton,1848
DefineRadioOptions3,1849
DefineResource,1850
DefineTVDouble,1851
DefineTVString,1852
DefineWindow10,1853
DelDB4,1854
DelDynamicStruct,1855
DelayLoadFailureHook,1856
DeleteAce,1857
DeleteAdvFilterGrid,1858
DeleteAllActivatorsForClsid,1859
DeleteAtom,1860
DeleteBoundaryDescriptor,1861
DeleteClusterResourceType,1862
DeleteColorSpace,1863
DeleteColorTransform,1864
DeleteCriticalSection,1865
DeleteDC,1866
DeleteDataMem,1867
DeleteEnclave,1868
DeleteEnhMetaFile,1869
DeleteFiber,1870
DeleteFileA,1871
DeleteFileW,1872
DeleteFormA,1873
DeleteFormW,1874
DeleteGPOLink,1875
DeleteHandle,1876
DeleteIE3Cache,1877
DeleteIPAddress,1878
DeleteIpForwardEntry,1879
DeleteIpNetEntry,1880
DeleteMenu,1881
DeleteMetaFile,1882
